ID,item,item_number,estimate,example_sentence,repetition,order,platform,list,gender,age,country,education,L1,monoling,sight,children,child_age,time,time_sum,finished,violation
254,pfirsich,697,6,Pfirsiche haben eine leicht pelizige Schale.,0,78,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],12,1584,1,0
254,pickel,700,10,Ronja hat einen Pickel im Gesicht.,0,184,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],8,1584,1,0
254,prinz,704,6,Der Prinz tanzt auf einem Ball.,0,205,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,affe,708,4,Der Affe kann gut klettern.,0,21,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],5,1584,1,0
254,schwimmer,709,7,Der Schwimmer krault fünf Bahnen im Schwimmbad.,0,24,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],7,1584,1,0
254,kanu,713,9,Ronja paddelt im Kanu.,0,68,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],7,1584,1,0
254,fackel,716,7,Die mittelalterlichen Gänge sind mit Fackeln gesäumt.,0,155,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,badezimmer,719,7,Das Badezimmer hat kein Fenster.,0,189,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],11,1584,1,0
254,wal,724,7,Der Wal singt im Ozean.,0,178,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],7,1584,1,0
254,kellner,726,7,Der Kellner serviert das Essen.,0,17,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],8,1584,1,0
254,oktopus,728,9,Der Oktopus hat acht Arme.,0,215,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,kueche,730,7,Die Wohnung hat eine schöne Küche.,0,139,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,eiswuerfel,735,6,Der Eiswürfel schmilzt.,0,61,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],11,1584,1,0
254,zauberer,736,7,Der Zauberer blickt in seine Kristallkugel.,0,149,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],3,1584,1,0
254,bonbon,741,3,Das Bonbon ist sehr süß.,0,13,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],8,1584,1,0
254,papst,742,9,Der Papst lebt im Vatikan.,0,193,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,vogelscheuche,743,6,Die Vogelscheuche steht auf dem Feld.,0,87,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],5,1584,1,0
254,ring,744,7,Das Ehepaar trägt Ringe.,0,168,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],10,1584,1,0
254,badewanne,747,5,Im Bad steht eine Badewanne.,0,256,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],5,1584,1,0
254,gefangener,27,8,Der Gefangene wird in eine Gefängniszelle gebracht.,0,37,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],28,1584,1,0
254,wueste,47,7,Das Kamel läuft durch die Wüste.,0,209,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],5,1584,1,0
254,wespe,62,6,Die Wespe fliegt zum Wespennest.,0,89,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],161,1584,1,0
254,tastatur,79,9,Ronja schließt ihre Tastatur an den Computer an.,0,58,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],10,1584,1,0
254,feder,97,9,Der Vogel verliert eine Feder.,0,133,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],8,1584,1,0
254,labyrinth,121,10,Ronja verläuft sich im Labyrinth.,0,97,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],12,1584,1,0
254,engel,143,7,Der Engel spricht zu den Hirten.,0,231,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,pfeife,148,6,Der Seemann raucht eine Pfeife.,0,91,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,controller,158,12,Zur Spielekonsole gehört ein Controller.,0,70,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],11,1584,1,0
254,ritterruestung,176,7,Ronja bewundert die Ritterrüstung im Burgmuseum.,0,77,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],11,1584,1,0
254,regen,190,5,Der Regen trommelt auf das Dach.,0,51,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],13,1584,1,0
254,fotografin,217,7,Die Fotografin sucht ein Motiv.,0,261,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],11,1584,1,0
254,metzger,254,8,Ein Metzger arbeitet in einer Fleischerei oder einem Schlachthof.,0,107,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],9,1584,1,0
254,rasierer,311,11,Mit einem Rasierer kann man sich Haare entfernen.,0,52,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],10,1584,1,0
254,muffin,333,7,Zum Kaffeetrinken gibt es heute Muffins.,0,80,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],7,1584,1,0
254,geld,347,7,Ronja hebt Geld von der Bank ab.,0,41,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],9,1584,1,0
254,ei,423,5,Das Huhn legt ein Ei.,0,268,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],2,1584,1,0
254,kreis,496,7,Der Kreis ist rund.,0,208,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],11,1584,1,0
254,gesicht,510,6,Der Greis hat Falten im Gesicht.,0,265,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],8,1584,1,0
254,kellnerin,526,7,Die Kellnerin serviert das Essen.,0,245,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],5,1584,1,0
254,melone,560,9,Ronja isst im Sommer gerne frische Melonen.,0,235,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],7,1584,1,0
254,geier,563,10,Der Geier hält nach Aas Ausschau.,0,172,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],17,1584,1,0
254,spargel,581,9,Es gibt grünen und weißen Spargel.,0,79,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],75,1584,1,0
254,handtuch,591,8,Im Bad hängt ein Handtuch.,0,127,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,schlitten,625,7,Ronja rodelt auf einem Schlitten.,0,185,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],18,1584,1,0
254,weg,632,5,Ronja spaziert den Weg entlang.,0,160,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],19,1584,1,0
254,baumstumpf,646,11,Im Wald steht ein Baumstumpf.,0,163,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],72,1584,1,0
254,medaille,657,7,Ronja gewinnt eine Medaille.,0,43,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],7,1584,1,0
254,schaedel,712,10,Im Grab liegt ein Schädel.,0,125,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],18,1584,1,0
254,bagger,731,5,Der Bagger steht auf der Baustelle.,0,218,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],2,1584,1,0
254,unterhose,737,5,Die Unterhose liegt in der Schublade.,0,143,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,mikroskop,28,12,Mit einem Mikroskop kann man winzige Organismen vergrößern.,1,227,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],98,1584,1,0
254,kette,54,6,Ronja trägt eine Kette um den Hals.,1,220,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],5,1584,1,0
254,dach,66,5,Der Regen trommelt auf das Dach.,1,114,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],3,1584,1,0
254,lager,188,10,Im Lager stehen viele Kisten.,1,165,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,matratze,194,7,Die Matratze liegt auf dem Bett.,1,69,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,waage,212,7,Ronja balanciert die Waage mit Gewichten aus.,1,240,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,erbse,225,5,Ronja kocht grüne Erbsen als Beilage.,1,64,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],3,1584,1,0
254,turm,240,6,Die Burg hat einen Turm mit viele Zinnen.,1,129,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],17,1584,1,0
254,schaufel,255,5,Ronja gräbt mit der Schaufel ein Loch.,1,112,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],5,1584,1,0
254,wald,288,5,Der Wald ist voller Bäume.,1,198,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,eis,309,5,Ronja kauft ihrer Nichte ein Eis.,1,115,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],3,1584,1,0
254,eule,323,5,Die Eule ist ein nachtaktiver Vogel.,1,289,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,tomate,326,4,Tomaten werden gerne mit Mozzarella gegessen.,1,26,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,geschenk,338,5,Unter dem Tannenbaum stehen viele Geschenke.,1,216,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],7,1584,1,0
254,skorpion,370,9,Der Skorpion hat einen Stachel.,1,187,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],9,1584,1,0
254,faust,411,7,Der Boxer hebt die Fäuste.,1,286,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,tintenfisch,421,6,Der Tintenfisch schwimmt im Ozean.,1,34,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,lehrer,434,7,Der Lehrer schreibt an die Tafel.,1,285,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],3,1584,1,0
254,messer,465,7,Ronja hat beim Wandern ein klappbares Messer dabei.,1,104,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,korb,487,7,Rotkäppchen läuft mit einem gefüllten Korb zu ihrer Großmutter.,1,194,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,taschenrechner,516,8,Ronja benutzt im Mathematikunterricht einen Taschenrechner.,1,288,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],10,1584,1,0
254,fuchs,521,4,Der Fuchs jagt eine Feldmaus.,1,66,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
254,arzt,544,7,Der Arzt begrüßt den Patienten.,1,241,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],3,1584,1,0
254,geige,566,7,Die Geige ist ein Streichinstrument.,1,32,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],6,1584,1,0
254,mappe,596,7,In der Mappe liegen wichtige Dokumente.,1,20,Prolific,B,male,23,Germany,7,1,1,corrected,0,[],4,1584,1,0
256,becher,,3,Ronja gibt jedem Kind einen Becher mit Saft.,0,10,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,reis,,3,Zum Mittagessen gibt es Hühnerfrikassee mit Reis.,0,8,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,zeugnis,,6,Am Ende des Schuljahres erhält jedes Kind sein Zeugnis.,0,2,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,komma,,7,"Das Komma ist ein Interpunktionszeichen, das die grammatische Gliederung eines Satzes verdeutlicht.",0,3,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],5,1010,1,0
256,kloster,,5,Die Nonne lebt in einem Kloster.,0,9,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],5,1010,1,0
256,solo,,12,Die Pianistin spielt ein Solo.,0,7,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,seuche,,10,"Ansteckende Infektionskrankheiten, die sich schnell ausbreiten, nennt man auch Seuche.",0,6,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,reaktor,,12,"Ein Atomkraftwerk hat oft mehrere Reaktoren, in denen Kernspaltungen ablaufen, um elektrische Energie zu gewinnen.",0,4,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,hypothek,,14,"Eine Hypothek ist ein Kredit, den man bekommt, weil man dem Geldgeber zum Beispiel eine Immobilie als Pfand bieten kann.",0,1,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],43,1010,1,0
256,dozent,,14,Der Dozent hält einen Vortrag.,0,5,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,bein,8,2,Ronja hat schöne lange Beine.,0,54,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],1,1010,1,0
256,burger,11,11,Ronja bestellt einen Burger im Lokal.,0,109,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],6,1010,1,0
256,saturn,18,6,Der Saturn ist der zweitgrößte Planet unseres Sonnensystems.,0,213,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,zeltlager,22,7,Ein Zeltlager besteht aus vielen Zelten.,0,278,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],26,1010,1,0
256,knochen,24,3,Ronja bricht sich einen Knochen.,0,160,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,leopard,25,4,Der Leopard ist eine gefährliche Großkatze.,0,245,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,zwiebel,26,2,Ronja schneidet für das Mittagessen eine Zwiebel.,0,191,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],5,1010,1,0
256,cupcake,34,10,Ronja isst einen schön verzierten Cupcake zum Kaffeetrinken.,0,177,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,ohr,35,3,Van Gogh hat sich Teile seines linken Ohres abgeschnitten.,0,267,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],6,1010,1,0
256,kaefer,36,2,Der Käfer krabbelt auf einem Blatt herum.,0,203,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,donut,37,10,Der Donut ist ein nordamerikanisches fluffiges Fettgebäck.,0,117,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,buerste,43,5,Ronja kämmt sich mit der Bürste ihre Haare.,0,120,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,tamburin,45,9,Ronja trommelt auf dem Tamburin.,0,91,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],6,1010,1,0
256,schraubenzieher,46,5,Der Schraubenzieher liegt im Werkzeugkasten.,0,248,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],5,1010,1,0
256,glatze,50,4,Der Mann hat eine Glatze.,0,70,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,schatten,55,3,Der Baum wirft einen Schatten.,0,225,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,kerze,68,3,Ronja zündet eine Kerze an.,0,284,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,banane,69,2,Ronja schält eine Banane.,0,163,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,pokal,71,3,Ronja gewinnt einen Pokal.,0,50,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,kaese,72,2,In Frankreich gibt es guten Käse.,0,151,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,traktor,74,3,Der Traktor fährt über ein Feld.,0,169,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,luftballon,75,4,Das Kind bekommt einen Luftballon geschenkt.,0,173,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,hubschrauber,80,4,Der Hubschrauber bringt einen Patienten zum Krankenhaus.,0,88,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,roboter,87,5,Der Roboter bewegt sich sehr mechanisch.,0,212,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,kruecke,88,5,Ronja stützt sich auf ihre Krücke.,0,81,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],6,1010,1,0
256,steckdose,89,3,Ronja steckt den Stecker des Föns in eine Steckdose.,0,277,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,tiger,98,2,Der Tiger schläft in der Mittagssonne.,0,136,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,haare,102,2,Ronja kämmt sich ihre Haare.,0,263,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,museum,103,6,Ronja besucht ein Museum.,0,95,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,gewaechshaus,106,6,Ronja wässert ihre Pflanzen im Gewächshaus.,0,183,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,saxophon,107,8,Ronja spielt Saxophon in einer Jazzband.,0,164,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,tisch,110,2,Ronja deckt den Tisch für sieben Personen.,0,59,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,obst,114,2,Der regelmäßige Verzehr von Obst ist wichtig für die Gesundheit.,0,175,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,stuhl,122,2,Der Stuhl steht am Tisch.,0,64,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,kiwi,125,3,Eine Kiwi kann grünes oder gelbes Fruchtfleisch haben.,0,19,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,etikett,132,5,An der neuen Jacke hängt noch das Etikett.,0,292,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,kuehlschrank,138,3,Ronja holt den Joghurt aus dem Kühlschrank.,0,48,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,geist,139,3,Ronja fürchtet sich vor Geistern.,0,218,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,wasserhahn,140,3,Am Wasserhahn hängt ein Tropfen.,0,45,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],6,1010,1,0
256,sonnenblume,141,2,Das Feld steht voller Sonnenblumen.,0,20,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,glas,142,2,Ronja trinkt aus dem Glas.,0,69,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,pfuetze,150,3,Ronja hüpft in eine Pfütze.,0,63,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,schnecke,152,2,Die Schnecke frisst manchmal Salat.,0,44,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,zigarette,153,3,Ronja zieht an einer Zigarette.,0,200,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,domino,154,4,Ronja spielt mit ihrer Nichte Domino.,0,229,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,floete,156,4,Ronja spielt auf der Flöte eine Melodie.,0,38,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,strasse,164,2,Ronja fährt die Straße entlang.,0,204,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,guertel,165,3,Ronja braucht einen neuen Gürtel für ihre Hose.,0,186,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,stadion,168,3,Das Stadion ist voller Fans.,0,192,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,torwart,171,4,Der Torwart verteidigt während eines Spiels das Tor.,0,56,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,apotheke,173,6,Ronja holt Medizin aus der Apotheke.,0,33,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,fliegenpilz,177,7,Im Wald stehen viele Fliegenpilze.,0,125,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],7,1010,1,0
256,pferdeschwanz,180,4,Ronja bindet ihre Haare zu einem Pferdeschwanz zusammen.,0,276,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],6,1010,1,0
256,kopf,182,2,Ronja setzt einen Hut auf ihren Kopf.,0,41,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,hexe,184,3,Die Hexe braut einen Trank.,0,268,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,motor,186,3,Der Motor im Auto ist kaputt.,0,162,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,zirkel,197,7,Mit dem Zirkel kann man einen Kreis zeichnen.,0,32,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,wahrsagerin,198,8,Die Wahrsagerin schaut in die Zukunft.,0,106,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,erbsen,201,2,Ronja kocht grüne Erbsen als Beilage.,0,57,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,angel,202,3,Mit einer Angel fängt man Fische.,0,82,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,kappe,203,3,Das Kind trägt eine bunte Kappe auf dem Kopf.,0,275,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],5,1010,1,0
256,malerrolle,206,5,Ronja taucht die Malerrolle in den Farbeimer.,0,153,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,reissverschluss,223,4,Die Jacke hat einen Reißverschluss.,0,176,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,zug,226,2,Der Zug rattert die Schienen entlang.,0,58,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,mauer,227,2,Die Mauer ist sehr lang.,0,24,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,salzstreuer,233,4,Der Salzstreuer steht neben dem Pfefferstreuer.,0,139,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,nadel,235,4,Zum Nähen braucht man eine Nadel.,0,121,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,giraffe,236,1,Die Giraffe frisst Blätter von hohen Baumkronen.,0,71,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,frau,239,2,Das Mädchen wächst zu einer Frau heran.,0,26,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,auge,241,2,Ronja reibt sich Sand aus dem Auge.,0,65,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,zahnarzt,246,5,Der Zahnarzt arbeitet in einer Praxis.,0,75,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,kartoffel,249,3,Ronja schält eine Kartoffel.,0,133,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,krug,251,4,Dort steht ein Krug mit Wasser.,0,37,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,chor,253,5,Der Chor probt ein Lied.,0,217,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,urkunde,256,8,Ronja wird eine Urkunde verliehen.,0,105,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,baguette,258,7,Ronja kauft frisches Baguette vom Bäcker.,0,17,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,pylone,259,,Auf der Straße warnen die Pylonen vor einem Schlagloch.,0,214,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],8,1010,1,0
256,insel,260,2,Der Leuchtturm steht auf einer Insel.,0,219,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,taschenlampe,262,3,Die Taschenlampe leuchtet hell.,0,172,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,knoten,267,3,In der Schnur ist ein Knoten.,0,210,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,henker,272,9,Der Henker trägt eine Maske.,0,197,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],5,1010,1,0
256,rauch,274,3,Aus dem Schornstein steigt Rauch auf.,0,279,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],7,1010,1,0
256,sichel,276,8,Ronja schneidet mit der Sichel Gras.,0,222,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,peruecke,277,7,Ronja trägt zum Fasching eine Perücke.,0,99,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,trommel,278,3,Die Trommel ist ein Schlaginstrument.,0,244,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,stein,279,2,Ronja sammelt sammelt schöne Steine am Strand.,0,147,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,nashorn,282,3,Das Nashorn kann auch Rhinozeros genannt werden.,0,289,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],23,1010,1,0
256,limousine,283,7,Die Limousine ist ein sehr langes Auto.,0,60,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,klempner,294,7,Der Klempner repariert die Regenrinne.,0,265,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,flugzeug,297,3,Das Flugzeug fliegt nach Australien.,0,85,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,paella,298,,Paella ist ein spanisches Reisgericht.,0,108,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],6,1010,1,0
256,strauss,299,8,Der Vogel Strauß kann nicht fliegen.,0,142,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,fluegel,307,3,Die Elster schlägt mit den Flügeln.,0,274,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,friseur,313,4,Der Friseur schneidet beruflich Haare.,0,249,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,ufo,315,6,Aus dem UFO steigen Außerirdische.,0,273,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],4,1010,1,0
256,kuh,319,2,Die Kuh steht auf der Weide.,0,21,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,fisch,324,2,Der Fisch schwimmt im Bach.,0,53,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],1,1010,1,0
256,fernseher,325,2,Der Fernseher steht im Wohnzimmer.,0,79,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,schachbrett,334,4,Die Spielfiguren stehen auf dem Schachbrett.,0,193,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,butter,335,2,Im Kühlschrank liegt ein Stück Butter.,0,35,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,lineal,336,3,Das Lineal liegt im Federmäppchen.,0,83,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,monster,337,2,Ronja träumt von einem schrecklichen Monster.,0,209,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],2,1010,1,0
256,nacht,342,3,In der Nacht kann man Sterne sehen.,0,145,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
256,flasche,343,3,Ronja füllt ihre Flasche mit Wasser auf.,0,98,Prolific,A,male,25,Germany,9,1,1,corrected,0,[],3,1010,1,0
